station_id,first_seen,last_seen,active_days,rent_events,ret_events,name,lat,lon,gu,dong,addr,span_days,activity_ratio,total_events,in_current_list,station_type
ST0627,2024-08-01,2026-03-31,575,13816,13851,소제동 대전역 동광장 버스정류장,36.333797,127.437407,동구,소제동,대전광역시 동구 소제동 299-648,608,0.9457,27667,True,ACTIVE
ST0444,2024-08-01,2026-04-01,582,13789,13802,월평동 둔산테크노(월평주공3단지 뒤편),36.364732,127.374154,서구,월평동,대전광역시 서구 월평동 1501,609,0.9557,27591,True,ACTIVE
ST0825,2024-08-01,2026-03-31,586,13879,13701,오정동 오정농수산물 도매시장,36.357748,127.407751,대덕구,오정동,대전광역시 대덕구 오정동 44-1,608,0.9638,27580,True,ACTIVE
ST0103,2024-08-01,2026-03-31,579,13702,13764,월평동 월평타운,36.352915,127.356225,서구,월평동,대전광역시 서구 월평동 1298,608,0.9523,27466,True,ACTIVE
ST1352,2024-12-01,2026-03-31,458,13672,13672,도룡동 성심당 DCC점,36.375541,127.392427,유성구,도룡동,대전광역시 유성구 도룡동 4-19,486,0.9424,27344,True,ACTIVE
ST0395,2024-08-01,2026-03-31,579,13559,13599,둔산동 국화아파트(501동),36.353971,127.395465,서구,둔산동,대전광역시 서구 둔산동 1809,608,0.9523,27158,True,ACTIVE
ST0958,2024-08-01,2026-03-31,577,13415,13608,신흥동 SK뷰(106동),36.325984,127.441693,동구,신흥동,대전광역시 동구 신흥동 178-5,608,0.949,27023,True,ACTIVE
ST1065,2024-08-01,2026-03-31,575,13523,13476,상대동 상대초등학교,36.348217,127.335799,유성구,상대동,대전광역시 유성구 상대동 467-1,608,0.9457,26999,True,ACTIVE
ST0465,2024-08-01,2026-03-31,571,13481,13508,도안동 엠케이빌딩,36.304612,127.349871,서구,가수원동,대전광역시 서구 가수원동 1050,608,0.9391,26989,True,ACTIVE
ST0134,2024-08-01,2026-03-31,578,13421,13463,월평동 한국마사회 빌딩,36.356452,127.363784,서구,월평동,대전광역시 서구 월평동 519,608,0.9507,26884,True,ACTIVE
ST0463,2024-08-01,2026-03-31,581,13396,13450,가수원동 도미노피자 대전도안점,36.307266,127.352055,서구,가수원동,대전광역시 서구 가수원동 229-5,608,0.9556,26846,True,ACTIVE
ST0553,2024-08-01,2026-03-31,575,13378,13425,부사동 우체국,36.318619,127.431848,중구,부사동,대전광역시 중구 부사동 94-40,608,0.9457,26803,True,ACTIVE
ST0321,2024-08-01,2026-03-31,580,13329,13379,유천동 태평초등학교,36.321413,127.393986,중구,유천동,대전광역시 중구 유천동 322-1,608,0.9539,26708,True,ACTIVE
ST0743,2024-08-01,2026-03-31,578,13301,13379,송강동 송강동네거리 송강마을아파트 방면,36.434118,127.388543,유성구,송강동,대전광역시 유성구 송강동 171-2,608,0.9507,26680,False,ACTIVE
ST0383,2024-08-01,2026-04-01,582,13559,13067,둔산동 수정타운아파트(13동)(37),36.357848,127.397684,서구,둔산동,대전광역시 서구 둔산동 909,609,0.9557,26626,True,ACTIVE
ST0326,2024-08-01,2026-03-31,582,13226,13242,전민동 엑스포아파트 4단지 건너편,36.396622,127.404678,유성구,전민동,대전광역시 유성구 전민동 390-4,608,0.9572,26468,True,ACTIVE
ST0952,2024-08-01,2026-03-31,576,13164,13247,목상동 다사랑아파트 104동,36.447099,127.414697,대덕구,목상동,대전광역시 대덕구 목상동 185-2,608,0.9474,26411,True,ACTIVE
ST1046,2024-08-01,2026-03-31,575,13116,13162,관평동 북대전농협 관평지점,36.423887,127.388695,유성구,관평동,대전광역시 유성구 관평동 927,608,0.9457,26278,True,ACTIVE
ST0238,2024-08-01,2026-04-01,581,13082,13126,도안동 도안 17단지 계룡리슈빌(1710동),36.317298,127.347777,서구,도안동,대전광역시 서구 도안동 1368,609,0.954,26208,True,ACTIVE
ST0118,2024-08-01,2026-04-01,580,13077,13041,탄방동 e편한세상(109동),36.34116,127.394354,서구,탄방동,대전광역시 서구 탄방동 1486,609,0.9524,26118,True,ACTIVE
ST0705,2024-08-01,2026-04-01,580,13011,13095,월평동 사정어린이공원,36.35671,127.365804,서구,월평동,대전광역시 서구 월평동 599,609,0.9524,26106,True,ACTIVE
ST1246,2024-08-01,2026-04-01,565,13028,13051,월평동 하나로아파트 101동 앞,36.359942,127.36628,서구,월평동,대전광역시 서구 월평동 311-1,609,0.9278,26079,True,ACTIVE
ST1036,2024-08-01,2026-03-31,581,13093,12895,월평동 갑천역 1번출구,36.354419,127.354588,서구,월평동,대전광역시 서구 월평동 1555,608,0.9556,25988,True,ACTIVE
ST0431,2024-08-01,2026-03-31,572,12882,12997,맘스터치 대전둔산점,36.350134,127.390006,서구,둔산동,대전광역시 서구 둔산동 1499,608,0.9408,25879,True,ACTIVE
ST0131,2024-08-01,2026-03-31,577,12954,12881,갈마동 경성큰마을아파트(46),36.347661,127.377232,서구,갈마동,대전광역시 서구 갈마동 1436,608,0.949,25835,True,ACTIVE
ST0201,2024-08-01,2026-04-01,579,12898,12937,봉명동 호텔인터시티,36.354465,127.347672,유성구,봉명동,대전광역시 유성구 봉명동 545-5,609,0.9507,25835,True,ACTIVE
ST1030,2024-08-01,2026-03-31,574,12914,12891,월평동 백합아파트(성룡초교),36.361423,127.374492,서구,월평동,대전광역시 서구 월평동 1510,608,0.9441,25805,True,ACTIVE
ST0101,2024-08-01,2026-04-01,579,12855,12830,월평동 대전일보,36.353493,127.360587,서구,월평동,대전광역시 서구 월평동 29-3,609,0.9507,25685,True,ACTIVE
ST0434,2024-08-01,2026-03-31,574,12826,12829,둔산동 호텔 그레이톤 둔산,36.352873,127.386924,서구,둔산동,대전광역시 서구 둔산동 1403,608,0.9441,25655,True,ACTIVE
ST0362,2024-08-01,2026-03-31,571,12763,12750,둔산동 현대해상,36.352974,127.382773,서구,둔산동,대전광역시 서구 둔산동 1309,608,0.9391,25513,True,ACTIVE
ST1102,2024-08-01,2026-03-31,580,12716,12742,자양동 우송대건너편,36.339651,127.449006,동구,자양동,대전광역시 동구 자양동 159,608,0.9539,25458,True,ACTIVE
ST0448,2024-08-01,2026-03-31,579,12638,12653,서구 만년동 10(만년고 뒤편),36.367263,127.372333,서구,만년동,대전광역시 서구 만년동 10,608,0.9523,25291,True,ACTIVE
ST0357,2024-08-01,2026-03-31,578,12572,12638,삼성동 대전축산농협,36.340669,127.421506,동구,삼성동,대전광역시 동구 삼성동 363-4,608,0.9507,25210,True,ACTIVE
ST0050,2024-08-01,2026-03-31,576,12592,12544,선화동 선화참좋은아파트(유안타증권),36.331735,127.422352,중구,선화동,대전광역시 중구 선화동 83-1,608,0.9474,25136,True,ACTIVE
ST1103,2024-08-01,2026-03-31,576,12520,12543,"자양동 우송대,솔펫동물병원,우송애견센터",36.334552,127.445966,동구,자양동,대전광역시 동구 자양동 159,608,0.9474,25063,True,ACTIVE
ST0409,2024-08-01,2026-03-31,576,12457,12509,오류동 서대전역 삼성스토어 앞,36.320736,127.405943,중구,오류동,대전광역시 중구 오류동 168-7,608,0.9474,24966,True,ACTIVE
ST0194,2024-08-01,2026-03-31,575,12425,12515,봉명동 현대리조텔,36.356035,127.341971,유성구,봉명동,대전광역시 유성구 봉명동 535-7,608,0.9457,24940,True,ACTIVE
ST1367,2024-11-25,2026-04-01,455,12449,12486,태평동 시영아파트 4동,36.323741,127.40114,중구,태평동,대전광역시 중구 태평동 281-8,493,0.9229,24935,True,ACTIVE
ST1296,2025-03-04,2026-04-01,371,12329,12499,선화동 소청일번가 상가 앞,36.329518,127.424561,중구,선화동,대전광역시 중구 선화동 5-3,394,0.9416,24828,True,ACTIVE
ST0007,2024-08-01,2026-04-01,579,12336,12344,둔산동 한마루아파트 5동,36.354587,127.390468,서구,둔산동,대전광역시 서구 둔산동 1388,609,0.9507,24680,True,ACTIVE
ST1086,2024-08-01,2026-03-31,579,12268,12267,자양동 우송삼거리(커피니),36.336116,127.447265,동구,자양동,대전광역시 동구 자양동 66-1,608,0.9523,24535,True,ACTIVE
ST0096,2024-08-01,2026-03-31,578,12251,12278,월평동 월평역 1번출구,36.357998,127.364775,서구,월평동,대전광역시 서구 월평동 541,608,0.9507,24529,True,ACTIVE
ST0079,2024-08-01,2026-03-31,588,11959,12429,오정동 한남육교 아래,36.350763,127.419203,대덕구,오정동,대전광역시 대덕구 오정동 454-6,608,0.9671,24388,True,ACTIVE
ST0682,2024-08-01,2026-04-01,554,12144,12153,선화동 농협중앙회 대전본부,36.32761,127.422466,중구,선화동,대전광역시 중구 선화동 227,609,0.9097,24297,True,ACTIVE
ST1037,2024-08-01,2026-04-01,575,12152,12133,월평동 진달래아파트 107동,36.358189,127.366242,서구,월평동,대전광역시 서구 월평동 1503-1,609,0.9442,24285,True,ACTIVE
ST0069,2024-08-01,2026-03-31,575,12116,12122,용전동 대전복합버스터미널,36.348687,127.434839,동구,용전동,대전광역시 동구 용전동 143-46,608,0.9457,24238,True,ACTIVE
ST0313,2024-08-01,2026-04-01,573,12079,12136,유천동 서대전농협 본점 주차장,36.318013,127.395195,중구,유천동,대전광역시 중구 유천동 308-3,609,0.9409,24215,True,ACTIVE
ST0316,2024-08-01,2026-03-31,579,12040,12091,유천동 롯데하이마트 (유천점),36.316586,127.391298,중구,유천동,대전광역시 중구 유천동 328-2,608,0.9523,24131,True,ACTIVE
ST0749,2024-08-01,2026-03-31,581,12016,12080,중촌동 제일프라자,36.33772,127.409341,중구,중촌동,대전광역시 중구 중촌동 16-10,608,0.9556,24096,True,ACTIVE
ST1306,2024-08-07,2026-03-31,386,12020,12013,용두동 하늘채엘센트로,36.333567,127.402534,중구,용두동,대전광역시 중구 용두동 170-3,602,0.6412,24033,True,ACTIVE
ST1070,2024-08-01,2026-03-31,579,11988,12001,상대동 도안 5단지 트리풀시티(509동),36.345442,127.338867,유성구,상대동,대전광역시 유성구 상대동 464,608,0.9523,23989,True,ACTIVE
ST0748,2024-08-01,2026-03-31,579,11884,11991,복수동 복수남로 사정교 방면 네거리,36.29804,127.379017,서구,복수동,대전광역시 서구 복수동 649,608,0.9523,23875,True,ACTIVE
ST0019,2024-08-01,2026-03-31,577,11925,11935,월평동 은평공원 테니스장 입구,36.35867,127.363647,서구,월평동,대전광역시 서구 월평동 312,608,0.949,23860,True,ACTIVE
ST0319,2024-08-01,2026-03-31,579,11944,11891,가장동 들말어린이공원,36.329316,127.382432,서구,가장동,대전광역시 서구 가장동 405,608,0.9523,23835,True,ACTIVE
ST0083,2024-08-01,2026-04-01,575,11894,11927,대동 대동역 1번출구,36.32915,127.442927,동구,대동,대전광역시 동구 대동 146-1,609,0.9442,23821,True,ACTIVE
ST0196,2024-08-01,2026-03-31,573,11839,11834,봉명동 유성온천역 1번출구,36.353291,127.342098,유성구,봉명동,대전광역시 유성구 봉명동 1016-1,608,0.9424,23673,True,ACTIVE
ST0872,2024-08-01,2026-03-31,580,11815,11847,태평동 하나동물병원,36.32615,127.393077,중구,태평동,대전광역시 중구 태평동 409-1,608,0.9539,23662,True,ACTIVE
ST0462,2024-08-01,2026-03-31,583,11783,11829,봉명동 투유아파트 1차,36.355621,127.351854,유성구,봉명동,대전광역시 유성구 봉명동 693,608,0.9589,23612,True,ACTIVE
ST0119,2024-08-01,2026-03-31,558,11725,11808,탄방동 e편한세상(102동),36.342649,127.392663,서구,탄방동,대전광역시 서구 탄방동 1486,608,0.9178,23533,True,ACTIVE
ST0188,2024-08-01,2026-03-31,573,11785,11681,어은동 한국생명공학연구원 입구,36.377848,127.356451,유성구,어은동,대전광역시 유성구 어은동 52,608,0.9424,23466,True,ACTIVE
ST0386,2024-08-01,2026-04-01,576,11733,11623,둔산동 오페라웨딩홀 건너편,36.348453,127.382779,서구,둔산동,대전광역시 서구 둔산동 1255,609,0.9458,23356,True,ACTIVE
ST0600,2024-08-01,2026-04-01,577,11651,11589,중촌동 중촌네거리(목동우체국 방면),36.335998,127.414944,중구,중촌동,대전광역시 중구 중촌동 398-3,609,0.9475,23240,True,ACTIVE
ST0042,2024-08-01,2026-03-31,579,11615,11608,오류동 하나은행,36.326435,127.407365,중구,오류동,대전광역시 중구 오류동 176-1,608,0.9523,23223,True,ACTIVE
ST0886,2024-08-01,2026-04-01,580,11598,11571,장대동 드림월드아파트 102동(유성대로 방향),36.362339,127.336965,유성구,장대동,대전광역시 유성구 장대동 342-4,609,0.9524,23169,True,ACTIVE
ST0524,2024-08-01,2026-04-01,573,11535,11580,태평동 한국정형외과 ,36.327252,127.399672,중구,태평동,대전광역시 중구 태평동 258-8,609,0.9409,23115,True,ACTIVE
ST0288,2024-08-01,2026-03-31,579,11503,11524,정림동 서구국민체육센터,36.303639,127.363102,서구,정림동,대전광역시 서구 정림동 402-2,608,0.9523,23027,True,ACTIVE
ST0707,2024-08-01,2026-03-31,577,11496,11494,갈마동 갈마초교삼거리(갈마네거리방면) 정류장,36.354779,127.369015,서구,갈마동,대전광역시 서구 갈마동 263-9,608,0.949,22990,True,ACTIVE
ST0874,2024-08-01,2026-03-31,580,11397,11422,유천동 새서울종합시장,36.321899,127.396347,중구,유천동,대전광역시 중구 유천2동 196,608,0.9539,22819,True,ACTIVE
ST1376,2024-12-30,2026-03-31,378,11395,11232,용두동 오룡역 5번출구,36.329237,127.404526,중구,용두동,대전광역시 중구 용두동 119-1,457,0.8271,22627,True,ACTIVE
ST0185,2024-08-01,2026-04-01,578,11286,11292,신성동 연구단지운동장 건너편,36.385517,127.353701,유성구,신성동,대전광역시 유성구 신성동 118-41,609,0.9491,22578,True,ACTIVE
ST0733,2024-08-01,2026-03-31,580,11229,11266,용문역 6번출구(둔산전자타운),36.339592,127.394666,서구,탄방동,대전광역시 서구 탄방동 78-2,608,0.9539,22495,True,ACTIVE
ST0941,2024-08-01,2026-03-31,576,11183,11207,송강동 송강초등학교,36.433056,127.384058,유성구,송강동,대전광역시 유성구 송강동 556,608,0.9474,22390,True,ACTIVE
ST1273,2024-08-01,2026-03-31,576,10965,11059,도안동 도안우미린아파트 112동 입구,36.308519,127.347919,서구,도안동,대전광역시 서구 도안동 1564,608,0.9474,22024,True,ACTIVE
ST0702,2024-08-01,2026-03-31,577,11011,10983,월평동 갈마역3번출구,36.357968,127.371768,서구,월평동,대전광역시 서구 월평동 301,608,0.949,21994,True,ACTIVE
ST0107,2024-08-01,2026-03-31,575,10939,10974,원동 중앙시장 공영주차장,36.327387,127.433162,동구,원동,대전광역시 동구 원동 85-1,608,0.9457,21913,True,ACTIVE
ST0394,2024-08-01,2026-03-31,574,10877,11022,탄방동 공작한양아파트 11동,36.348175,127.395097,서구,탄방동,대전광역시 서구 탄방동 1447,608,0.9441,21899,True,ACTIVE
ST0051,2024-08-01,2026-03-31,600,11697,10117,목동 한사랑아파트 109동,36.333186,127.412241,중구,목동,대전광역시 중구 목동 111-12,608,0.9868,21814,True,ACTIVE
ST0534,2024-08-01,2026-03-31,588,10765,11003,산성동 당대어린이공원,36.308753,127.391481,중구,산성동,대전광역시 중구 산성동 36-2,608,0.9671,21768,True,ACTIVE
ST1344,2024-12-02,2026-03-31,405,10862,10852,용문동 둔산더샵엘리프 1단지,36.336406,127.395805,서구,용문동,대전광역시 서구 용문동 262,485,0.8351,21714,True,ACTIVE
ST0396,2024-08-01,2026-03-31,576,10835,10878,목동더샵리슈빌 정문,36.333444,127.41473,중구,목동,대전광역시 중구 목동 1-95,608,0.9474,21713,True,ACTIVE
ST0197,2024-08-01,2026-03-31,577,10863,10849,봉명동 노브랜드 유성온천점,36.352032,127.346343,유성구,봉명동,대전광역시 유성구 봉명동 1017-3,608,0.949,21712,True,ACTIVE
ST1194,2024-08-01,2026-03-31,572,10744,10751,관평동 대덕비즈센터 남문 맞은편,36.431629,127.393935,유성구,관평동,대전광역시 유성구 관평동 717,608,0.9408,21495,True,ACTIVE
ST0732,2024-08-01,2026-03-31,574,10685,10723,탄방동 하마모터스,36.343215,127.391343,서구,탄방동,대전광역시 서구 탄방동 57-1,608,0.9441,21408,True,ACTIVE
ST1064,2024-08-01,2026-03-31,579,10670,10694,죽동 금성백조 건너편 맘스터치,36.369139,127.336709,유성구,죽동,대전광역시 유성구 죽동 750,608,0.9523,21364,True,ACTIVE
ST0773,2024-08-01,2026-03-31,577,10642,10626,상대동 휴먼시아4단지(트리풀시티9단지 방면) 정류장,36.346906,127.339981,유성구,상대동,대전광역시 유성구 상대동 467-9,608,0.949,21268,True,ACTIVE
ST1050,2024-08-01,2026-04-01,579,10559,10617,상대동 아이파크시티 2단지(205동),36.335927,127.333196,유성구,상대동,대전광역시 유성구 상대동 402-38,609,0.9507,21176,True,ACTIVE
ST0780,2024-08-01,2026-03-31,579,10472,10515,도안동 대전도안아이파크아파트 1505동,36.323425,127.347489,서구,도안동,대전광역시 서구 도안동 1092,608,0.9523,20987,True,ACTIVE
ST1276,2024-08-01,2026-04-01,578,10414,10462,상대동 아이파크시티 1단지 102동 앞,36.336209,127.330158,유성구,상대동,대전광역시 유성구 상대동 570-62,609,0.9491,20876,True,ACTIVE
ST1076,2024-08-01,2026-03-31,579,10381,10415,중촌동 행정복지센터 정류장,36.338785,127.413075,중구,중촌동,대전광역시 중구 중촌동 462,608,0.9523,20796,True,ACTIVE
ST0585,2024-08-01,2026-04-01,577,10371,10420,가오동 은어송마을입구,36.305539,127.454574,동구,가오동,대전광역시 동구 가오동 619,609,0.9475,20791,True,ACTIVE
ST0888,2024-08-01,2026-03-31,573,10376,10367,장대동 어울림주간보호센터,36.361372,127.335949,유성구,장대동,대전광역시 유성구 장대동 331-8,608,0.9424,20743,True,ACTIVE
ST0543,2024-08-01,2026-03-31,573,10360,10360,대흥동 YWCA ,36.323623,127.426457,중구,대흥동,대전광역시 중구 대흥동 445-1,608,0.9424,20720,True,ACTIVE
ST1015,2024-08-01,2026-03-31,573,10293,10254,궁동 충남대학교 중앙도서관,36.369431,127.346301,유성구,궁동,대전광역시 유성구 궁동 220,608,0.9424,20547,True,ACTIVE
ST0104,2024-08-01,2026-03-31,579,10268,10251,갈마동 갈마1동 행정복지센터,36.350749,127.367998,서구,갈마동,대전광역시 서구 갈마동 316-3,608,0.9523,20519,True,ACTIVE
